equipo,Centro planif.,Ubicac.técnica,Denominación,Denominación.1,Activo fijo,Orden,Perfil catálogo,id_aviso,tipo_mantenimiento,descripcion,Fecha de aviso,Grupo códigos,TextoGrpPartObj,Cód.parte obj.,TextoCódPartObj,Grupo códigos.1,Código averia,TextoCódProblem,Causas avería,Causa,Txt. cód. mot.,causa_falla,fecha_inicio,hora_inicio,fecha_fin,hora_fin,Parada,duracion,Status sistema,Indicador ABC,fecha_inicio_dt,fecha_fin_dt,duracion_horas
20018186,VSA,OC-EST-VSA-SALV-PR,ALIVIO PRESIÓN,VALVULA SEG ALIV 370002,42003694.0,10048488.0,S_VS,236401,m2,falla  psv 370002,4/09/2025,PO-S-060,Sub. Válvulas,S062,Bridas,SA-S-VS,INP1,Pase interno,C340,1,Desgaste normal del equipo,desgaste componentes,4/09/2025,7:00:00,4/09/2025,11:00:00,X,4,METR ORAS,4,2025-09-04 07:00:00,2025-09-04 11:00:00,4.0
20002147,EPO,OC-EST-EPO-SALV-TQ301,TANQUE RELEVO ALIVIO TQ301,TANQUE RELEVO TR301,45006301.0,10048158.0,I_TA,236041,m2,filtro contaminado transferencia tr-301,31/05/2025,PO-I-010,Sub. Estructura e Internos,I014,Filtro / Elemento Filtrante,SA-I-TA,PLU3,Obstrucción Tubería por Agente Interno,C340,1,Desgaste normal del equipo,filtro contaminado transferencia tr-301,3/09/2025,7:00:00,3/09/2025,17:00:00,X,10,MECE ORAS,4,2025-09-03 07:00:00,2025-09-03 17:00:00,10.0
20022954,CQO,OC-EST-CQO-AELE-BTGE,SISTEMA ELECT BAJA TENSION GENERACION,CELDA 901+01 AUXILIAR BAJA,,10048487.0,Z_XXXX,236399,m2,falla totaliz backfeeder eb05-901+02.25,3/09/2025,ESIL,Interruptor de Baja Tensión,240,Interruptor,SA-E-SE,FOV1,Voltaje salida equivocado o inestable,,0,,nan,3/09/2025,9:32:39,,0:00:00,X,0,METR ORAS,1,2025-09-03 09:32:39,,0.0
20001418,VSA,OC-EST-VSA-PDES-TG83000,TRAMPA DESPACHO TG83000,TRAMPA DESPACHO VASCONIA,45004599.0,10048446.0,I_VE,236354,m2,bandeja porta raspador deteriorada,24/08/2025,PO-I-020,Sub. Externo,I026,Pedestal / Soporte,SA-I-VE,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,desgaste componentes,2/09/2025,8:00:00,2/09/2025,9:00:00,X,1,MECE ORAS,2,2025-09-02 08:00:00,2025-09-02 09:00:00,1.0
20001418,VSA,OC-EST-VSA-PDES-TG83000,TRAMPA DESPACHO TG83000,TRAMPA DESPACHO VASCONIA,45004599.0,10048441.0,I_VE,236352,m2,cabrestante y trole trampa atascados,24/08/2025,PO-I-010,Sub. Estructura e Internos,I015,Pedestal / Soporte,SA-I-VE,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,desgaste componentes,2/09/2025,8:00:00,2/09/2025,9:00:00,X,1,MECE ORAS,2,2025-09-02 08:00:00,2025-09-02 09:00:00,1.0
20005459,CVA,OC-TER-CVA-SALV-TR,ALIVIO TRANSIENTE,VALVULA SEG ALIV TRANSI DESPACHO,45005666.0,10048512.0,S_VS,236397,m2,fallas baja presion danflo 820014b,2/09/2025,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-VS,ELP1,Fuga externa de aire - Fluido de Proceso,,0,,nan,2/09/2025,7:05:07,,0:00:00,X,0,METR ORAS,4,2025-09-02 07:05:07,,0.0
20015679,EPO,OC-EST-EPO-UENF-PQBT,PAQUETE ENFRIAMIENTO BAJA TENSION,AIRE AC SPLIT/VENT PQE BAJA TENSION 3,42005371.0,10048220.0,U_AI,236053,m2,falla aiere acondicionado ac920-50600c,3/06/2025,PO-U-010,Sub. Aire Acondicionado,U010,Compresor,SA-U-AI,FTF1,No resp bajo demanda o señal en emerg.,,0,,nan,1/09/2025,7:00:00,2/09/2025,17:00:00,X,34,MECE ORAS,2,2025-09-01 07:00:00,2025-09-02 17:00:00,
20001360,VSA,OC-EST-VSA-ADRE-DC,DRENAJE CERRADO,BOMBA ACHIQUE TU-53010,,10048409.0,R_PU,236308,m2,vibrac-ruido anorm. en bom. sum. bu53030,9/08/2025,PO-R-010,Sub. Transmisión,R013,Rodamientos,SA-R-PU,VIB1,Vibración anormal,,0,,nan,31/08/2025,10:00:00,31/08/2025,21:00:00,X,11,MECE ORAS,2,2025-08-31 10:00:00,2025-08-31 21:00:00,
20001358,VSA,OC-EST-VSA-ADRE-DC,DRENAJE CERRADO,TRANSMISOR NIVEL B DC TU-53010,,10048481.0,S_IN,236391,m2,falla swicth bajo nivel,31/08/2025,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,FTF2,No resp bajo demanda o señal en Operac,C310,1,Operación Fuera de parámetros,fallo intermitente  transmisor de nivel,31/08/2025,10:30:00,31/08/2025,21:30:00,X,11,MECE ORAS,4,2025-08-31 10:30:00,2025-08-31 21:30:00,
20007930,VSA,OC-EST-VSA-PMED-BE3630,BRAZO MEDICIÓN DE ENTRADA BE3630,ACTUADOR MOV-3632 DE BRAZO MEDICION 3630,,10048482.0,Z_XXXX,236380,m2,falla actuador mecanico mov 3632 ms 3600,29/08/2025,ADME,Actuador Mecánico,4,Acople Bastago,SA-S-VA,FTO1,No abre cuando se da la orden,C340,1,Desgaste normal del equipo,deterioro componentes,30/08/2025,14:00:00,30/08/2025,17:00:00,X,3,MECE ORAS,1,2025-08-30 14:00:00,2025-08-30 17:00:00,3.0
20001643,VSA,OC-EST-VSA-PMED-BE3650,BRAZO MEDICIÓN DE ENTRADA BE3650,TRANSMISOR TEMPERATURA BRAZO MED 50,,10048451.0,S_IN,236372,m2,falla bz #5 ms-3600 oscil transm tempera,27/08/2025,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,ERO3,Señal errática,C340,1,Desgaste normal del equipo,desgaste componentes,29/08/2025,16:00:00,29/08/2025,21:30:00,X,"5,5",MECE ORAS,2,2025-08-29 16:00:00,2025-08-29 21:30:00,5.5
20001656,VSA,OC-EST-VSA-PMED-BE3660,BRAZO MEDICIÓN DE ENTRADA BE3660,TRANSMISOR PRES DIFER MED TFL-3660,,10048484.0,S_IN,236373,m2,falla bz #6 ms-3600 oscil transm presion,27/08/2025,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,ERO3,Señal errática,C340,1,Desgaste normal del equipo,sulfatacion en bornes,29/08/2025,13:00:00,29/08/2025,15:00:00,X,2,MECE ORAS,2,2025-08-29 13:00:00,2025-08-29 15:00:00,2.0
20001657,VSA,OC-EST-VSA-PMED-BE3660,BRAZO MEDICIÓN DE ENTRADA BE3660,TRANSMISOR FLUJO BRAZO MED 60,,10048483.0,S_IN,236374,m2,falla bz #6 ms-3600 oscil transm flujo,27/08/2025,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,ERO3,Señal errática,C340,1,Desgaste normal del equipo,señal intermitente,29/08/2025,10:00:00,29/08/2025,12:00:00,X,2,MECE ORAS,3,2025-08-29 10:00:00,2025-08-29 12:00:00,2.0
20010439,EPO,OC-EST-EPO-ACOM-MZ1,CRUDO MEZCLA,TANQUE CRUDO TC52080,45006359.0,70021120.0,I_TA,236390,m2,tc52080 fuga junta bridada expasion term,30/08/2025,PO-I-070,Sub. Misceláneos,I071,Brida / Junta Bridada,SA-I-TA,ELP2,Fuga externa crudo - Fluido Proceso,,0,,nan,29/08/2025,11:25:19,,0:00:00,X,0,MECE ORAS,2,2025-08-29 11:25:19,,0.0
20015450,GRA,OC-EST-GRA-AGEN-GE22020,GENERADOR PRINCIPAL 20,TURBINA DE POTENCIA GAS GE20,42003393.0,10048248.0,R_ST,236122,m2,disparo turb alta vibracion ud13x1,23/06/2025,PO-R-030,Sub. Control y Monitoreo,R030,Cableado y Caja de Conexiones,SA-R-ST,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,28/08/2025,0:01:00,28/08/2025,4:30:00,X,"4,48",MECE ORAS,3,2025-08-28 00:01:00,2025-08-28 04:30:00,4.48
20015450,GRA,OC-EST-GRA-AGEN-GE22020,GENERADOR PRINCIPAL 20,TURBINA DE POTENCIA GAS GE20,42003393.0,,R_ST,236379,m2,disparo turb ge-20 alta vibracion ud13x1,2/08/2025,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-R-ST,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,28/08/2025,1:00:04,,0:00:00,X,0,MECE,3,2025-08-28 01:00:04,,0.0
20015450,GRA,OC-EST-GRA-AGEN-GE22020,GENERADOR PRINCIPAL 20,TURBINA DE POTENCIA GAS GE20,42003393.0,,R_ST,236379,m2,disparo turb ge-20 alta vibracion ud13x1,2/08/2025,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-R-ST,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,28/08/2025,1:00:04,,0:00:00,X,0,MECE,3,2025-08-28 01:00:04,,0.0
20015450,GRA,OC-EST-GRA-AGEN-GE22020,GENERADOR PRINCIPAL 20,TURBINA DE POTENCIA GAS GE20,42003393.0,10048461.0,R_ST,236382,m2,disparo turbge-20 alta vibracion ud13x1,2/08/2025,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-R-ST,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,28/08/2025,1:01:04,,0:00:00,X,0,METR ORAS,3,2025-08-28 01:01:04,,0.0
20001418,VSA,OC-EST-VSA-PDES-TG83000,TRAMPA DESPACHO TG83000,TRAMPA DESPACHO VASCONIA,45004599.0,10048445.0,I_VE,236353,m2,venteos y drenajes mal diseñados e insta,24/08/2025,PO-I-010,Sub. Estructura e Internos,I019,Tubería / Válvulas,SA-I-VE,ELP2,Fuga externa crudo - Fluido Proceso,C320,1,Error de Operación,rebose drenaje trampa,28/08/2025,8:00:00,28/08/2025,9:00:00,X,1,MECE ORAS,2,2025-08-28 08:00:00,2025-08-28 09:00:00,1.0
20027410,VSA,OC-EST-VSA-SCTR-RAC,RACK DE CONTROL,SISTEMA DE CONTROL MASTER STATION 36/37K,,10048444.0,S_CU,236350,m2,perdida de estado valv y equipos del sis,24/08/2025,PO-S-010,Sub. Control y monitoreo,S017,Unidad Central de Proceso (CPU),SA-S-CU,FTF2,No resp bajo demanda o señal en Operac,C320,1,Error de Operación,apertura de interruptor en ccm,28/08/2025,14:00:00,28/08/2025,17:00:00,X,3,MECE ORAS,4,2025-08-28 14:00:00,2025-08-28 17:00:00,3.0
20008837,EPO,OC-EST-EPO-PMED-BE38040,BRAZO MEDICIÓN DE ENTRADA ALEPO 40,PI-380401 INDICADOR PRESIÓN BRAZO 4,,10048455.0,Z_XXXX,236377,m2,falla transm de presion brazo #4 pat.adp,28/08/2025,IPDP,"Transmisor de Presión, diferencial",296,modulo electronica,SA-S-AM,FTF4,Falla de Control,,0,,nan,28/08/2025,10:38:32,,0:00:00,X,0,METR ORAS,1,2025-08-28 10:38:32,,0.0
20001415,VSA,OC-EST-VSA-PREC-TG23000,TRAMPA RECIBO TG23000,TRAMPA RECIBO LA BELLEZA-VASCONIA,45004603.0,10048440.0,I_VE,236355,m2,venteos y drenajes mal diseñados e insta,24/08/2025,PO-I-020,Sub. Externo,I023,Drenaje,SA-I-VE,ELP2,Fuga externa crudo - Fluido Proceso,C340,1,Desgaste normal del equipo,enteos y drenajes mal diseñados e insta,27/08/2025,13:00:00,27/08/2025,14:00:00,X,1,METR ORAS,2,2025-08-27 13:00:00,2025-08-27 14:00:00,1.0
20001415,VSA,OC-EST-VSA-PREC-TG23000,TRAMPA RECIBO TG23000,TRAMPA RECIBO LA BELLEZA-VASCONIA,45004603.0,10048439.0,I_VE,236356,m2,bandeja porta raspador deteriorada,24/08/2025,PO-I-020,Sub. Externo,I024,Escalera / Pasarela / Plataforma,SA-I-VE,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,desgaste componentes,27/08/2025,11:00:00,27/08/2025,12:00:00,X,1,MECE ORAS,2,2025-08-27 11:00:00,2025-08-27 12:00:00,1.0
20005308,CVA,OC-TER-CVA-ADRE-DC,DRENAJE CERRADO,BOMBA REINYECCION DC TU-53100,42005055.0,10048510.0,R_PU,236368,m2,falla bomba sumergible trampa ccm2,27/08/2025,PO-R-020,Sub. Lubricación,R022,Bomba,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,27/08/2025,9:29:07,,0:00:00,X,0,METR ORAS,1,2025-08-27 09:29:07,,0.0
20005319,CVA,OC-TER-CVA-ADRE-DC,DRENAJE CERRADO,BOMBA CENTRIFUGA REINYECCION DC TU-59000,42005056.0,10048511.0,R_PU,236370,m2,falla bomba sumergible bumker despacho,27/08/2025,PO-R-020,Sub. Lubricación,R022,Bomba,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,27/08/2025,10:09:27,,0:00:00,X,0,METR ORAS,1,2025-08-27 10:09:27,,0.0
20005354,CVA,OC-TER-CVA-AGEN-GE22030,GENERADOR AUXILIAR 30,GENERADOR 30 0.48kV,45005743.0,20194988.0,R_EG,236366,m2,falla de sincronizacion del gen 22030,27/08/2025,PO-S-030,Sub. Suministro de Energía,S033,Fuente de Alimentación,SA-S-IN,DOP1,Señal retardada,,0,,nan,27/08/2025,5:25:20,,0:00:00,X,0,MECE ORAS,3,2025-08-27 05:25:20,,0.0
20018443,EPO,OC-EST-EPO-ACOM-MZ1,CRUDO MEZCLA,TANQUE AGUA CCS52200,45006361.0,10048457.0,I_TA,236367,m2,falla swich tq odos alfa laval 52300,27/08/2025,PO-I-040,Sub. Control y Monitoreo,I043,Monitoreo (PLC - Tarjetas - sensores),SA-I-TA,AIR1,"Falsa alarma, indic. defectuosa de inst.",C340,1,Desgaste normal del equipo,alto nivel de lodos,27/08/2025,13:00:00,27/08/2025,16:00:00,X,3,METR ORAS,1,2025-08-27 13:00:00,2025-08-27 16:00:00,3.0
20023716,EPO,OC-EST-EPO-SCTR-DCS,DCS CONTROL,CONTROLADOR RESERVA,45006338.0,,S_CL,236369,m2,falla valvula apertura dra,27/08/2025,PO-I-040,Sub. Control y Monitoreo,I040,Cableado y Caja de Conexiones,SA-E-PC,AIR1,"Falsa alarma, indic. defectuosa de inst.",,0,,nan,27/08/2025,10:06:26,,0:00:00,X,0,MEAB,4,2025-08-27 10:06:26,,0.0
20027487,CVA,OC-TER-CVA-ADRE-DA,DRENAJE ABIERTO,BOMBA CENTRIFUGA 2 ODC TK73,,10047909.0,R_PU,235746,m2,bomba bunker esdv-8100024 atascada,14/03/2025,PO-R-040,Sub. Bombeo - Mezcla Fluidos,R040,Impulsor,SA-R-PU,PLU2,Obstrucción filtro de Succión,C340,1,Desgaste normal del equipo,bomba bunker esdv-8100024 atascada,26/08/2025,9:00:00,26/08/2025,11:00:00,X,2,MECE ORAS,2,2025-08-26 09:00:00,2025-08-26 11:00:00,2.0
20002776,EPO,OC-EST-EPO-SCIN-ES,ESPUMA CONTRAINCENDIOS,VALVULA DE DILUVIO DV-572001,,10048327.0,S_FE,236182,m2,fuga agua dv-572001 linea br-bpc,12/07/2025,PO-S-060,Sub. Válvulas,S067,Sellos,SA-S-FE,FTF1,Equipos FireNo resp bajo demanda o señal en emerg. Gas- Extinción,C340,1,Desgaste normal del equipo,fuga agua dv-572001 linea br-bpc,26/08/2025,10:00:00,26/08/2025,11:00:00,X,1,MECE ORAS,1,2025-08-26 10:00:00,2025-08-26 11:00:00,1.0
20017615,EPO,OC-EST-EPO-PMED-CA37010,MEDICIÓN CALIDAD CA37010,TOMAMUESTRAS CALIDAD 37,,10047701.0,S_IN,236364,m2,falla tomamuetras patin araguaney,26/08/2025,PO-S-010,Sub. Control y monitoreo,S017,Unidad Central de Proceso (CPU),SA-S-CL,FTF4,Falla de Control,,0,,nan,26/08/2025,16:25:20,,0:00:00,X,0,METR ORAS,2,2025-08-26 16:25:20,,0.0
20001599,VSA,OC-EST-VSA-PMED-BE3620,BRAZO MEDICIÓN DE ENTRADA BE3620,VALVULA MOV_8X600- MUL 220-BE3620,45004398.0,10048442.0,S_VA,236316,m2,pase en válvula mov-3621,13/08/2025,PO-S-060,Sub. Válvulas,S063,Cuerpo de la Válvula,SA-S-VA,INP1,Pase interno,C340,1,Desgaste normal del equipo,desgaste componentes,25/08/2025,8:00:00,25/08/2025,9:00:00,X,1,MECE ORAS,2,2025-08-25 08:00:00,2025-08-25 09:00:00,1.0
20021545,PAE,OC-EST-PAE-UENF-PQVF,AIRES PAQUETE SHELTER DE VFD,AIRE AC PQE #4 SHELTER VFD,42004563.0,10048434.0,U_AI,236360,m2,falla paquete d refrigeracion vfd,25/08/2025,PO-U-010,Sub. Aire Acondicionado,U010,Compresor,SA-U-AI,FTF1,No resp bajo demanda o señal en emerg.,,0,,nan,25/08/2025,15:29:49,,0:00:00,X,0,METR ORAS,2,2025-08-25 15:29:49,,0.0
20001512,VSA,OC-EST-VSA-PMED-BS37030,BRAZO MEDICIÓN SALIDA BS37030,TRANSMISOR TEMPERATURA BRAZO MED 37030,,10048437.0,S_IN,236359,m2,falla trasm. de temperatura brazo 37030,25/08/2025,PO-S-010,Sub. Control y monitoreo,S013,Circuitos o Componentes electrónicos,SA-S-IN,ERO3,Señal errática,C310,1,Operación Fuera de parámetros,fluctuacion al recibir movimiento,25/08/2025,14:00:00,25/08/2025,16:00:00,X,2,MECE ORAS,2,2025-08-25 14:00:00,2025-08-25 16:00:00,2.0
20021220,GRA,OC-EST-GRA-AGEN-GE22020,GENERADOR PRINCIPAL 20,TURBINA COMPRESORA,,10048435.0,R_ST,236363,m2,falla tge-20 señal feedback abierta,26/08/2025,PO-R-060,Sub. Escape,R063,Tubería / Válvulas,SA-S-VS,AIR2,Falsa alarma e indicación,,0,,nan,25/08/2025,15:00:00,25/08/2025,22:00:00,X,7,MECE ORAS,1,2025-08-25 15:00:00,2025-08-25 22:00:00,7.0
20001573,VSA,OC-EST-VSA-PMED-CA3600,MEDICIÓN CALIDAD CA3600,TOMAMUESTRAS MS-3600,45004561.0,10048438.0,S_IN,236351,m2,falla equipo llena toma muestra rapido,24/08/2025,PO-S-120,Sub. Misceláneos,S128,Tubería / Válvulas,SA-S-IN,FTF2,No resp bajo demanda o señal en Operac,,0,,nan,24/08/2025,14:05:03,,0:00:00,X,0,METR ORAS,2,2025-08-24 14:05:03,,0.0
20023643,EPO,OC-EST-EPO-PDES-LI,LINEA DESPACHO,LINEA DESPACHO A EST PAEZ,,10048548.0,I_PI,236347,m2,falla bomba sistema dra,23/08/2025,PO-I-070,Sub. Misceláneos,I072,Protección Contra Rayos,SA-I-PI,PLU3,Obstrucción Tubería por Agente Interno,,0,,nan,23/08/2025,14:52:46,,0:00:00,X,0,METR ORAS,2,2025-08-23 14:52:46,,0.0
20004759,CVA,OC-TER-CVA-PALM-TK12020,TANQUE DE ALMACENAMIENTO TK12020,TANQUE ALMAC CRUDO TK12020,45005281.0,10048506.0,I_TA,236342,m2,valvula anillo refrigeracion tk-12020,22/08/2025,PO-E-110,Sub. Refrigeración,E115,Válvulas,SA-S-VS,ELP4,Fuga externa de Agua -Fluido de Proceso,,0,,nan,22/08/2025,18:16:54,,0:00:00,X,0,METR ORAS,3,2025-08-22 18:16:54,,0.0
20004759,CVA,OC-TER-CVA-PALM-TK12020,TANQUE DE ALMACENAMIENTO TK12020,TANQUE ALMAC CRUDO TK12020,45005281.0,70019389.0,I_TA,236343,m2,fuga aire  contraincendios tk 12020,22/08/2025,PO-R-060,Sub. Escape,R062,Conductos,SA-I-TA,ELP1,Fuga externa de aire - Fluido de Proceso,,0,,nan,22/08/2025,20:52:29,,0:00:00,X,0,METR ORAS,3,2025-08-22 20:52:29,,0.0
20004759,CVA,OC-TER-CVA-PALM-TK12020,TANQUE DE ALMACENAMIENTO TK12020,TANQUE ALMAC CRUDO TK12020,45005281.0,10048505.0,I_TA,236341,m2,hv drenaje dique agua lluvia tk-12020,22/08/2025,PO-R-020,Sub. Lubricación,R028,Tubería / Válvulas,SA-S-VM,PLU7,Atascamiento,,0,,nan,22/08/2025,18:10:42,,0:00:00,X,0,METR ORAS,3,2025-08-22 18:10:42,,0.0
20004774,CVA,OC-TER-CVA-PALM-TK12010,TANQUE DE ALMACENAMIENTO TK12010,TANQUE ALMAC CRUDO TK12010,45005273.0,10048507.0,I_TA,236340,m2,hv drenaje dique agua lluvia tk-12010,22/08/2025,PO-S-060,Sub. Válvulas,S065,Elemento de cierre,SA-S-VM,INP1,Pase interno,,0,,nan,22/08/2025,18:02:39,,0:00:00,X,0,METR ORAS,3,2025-08-22 18:02:39,,0.0
20004833,CVA,OC-TER-CVA-PALM-TK7313,TANQUE DE ALMACENAMIENTO TK7313,TANQUE ALMAC NAFTA TK7313,45005405.0,10048508.0,I_TA,236345,m2,falla hv aguas aceitosas tk 7313,22/08/2025,PO-S-060,Sub. Válvulas,S063,Cuerpo de la Válvula,SA-S-VM,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,22/08/2025,22:36:54,,0:00:00,X,0,METR ORAS,3,2025-08-22 22:36:54,,0.0
20004854,CVA,OC-TER-CVA-PALM-TK7312,TANQUE DE ALMACENAMIENTO TK7312,TANQUE ALMAC CRUDO TK7312,45005316.0,10048509.0,I_TA,236344,m2,falla hv aguas aceitosas tk 7312,22/08/2025,PO-S-060,Sub. Válvulas,S065,Elemento de cierre,SA-S-VM,FTO1,No abre cuando se da la orden,,0,,nan,22/08/2025,21:00:26,,0:00:00,X,0,METR ORAS,3,2025-08-22 21:00:26,,0.0
20010441,EPO,OC-EST-EPO-ACOM-MZ1,CRUDO MEZCLA,TRANSMISOR NIVEL TC52080,,10048348.0,S_IN,236228,m2,falla transmisor de nivel tc-52080,24/07/2025,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,ERO3,Señal errática,C340,1,Desgaste normal del equipo,el transmisor entraba en condición de fa,19/08/2025,7:00:00,19/09/2025,17:00:00,X,754,METR ORAS,4,2025-08-19 07:00:00,2025-09-19 17:00:00,
20003000,EPO,OC-EST-EPO-PREC-LI,LÍNEA DE RECIBO,VALVULA SEG CONV LDS SHUTDOWN L ENT,45006053.0,10048546.0,S_VS,236330,m2,alto nivel agua sumidero esdv recibo,19/08/2025,PO-S-120,Sub. Misceláneos,S127,Tanque o Piscina,SA-S-VS,AIR2,Falsa alarma e indicación,,0,,nan,19/08/2025,7:57:43,,0:00:00,X,0,METR ORAS,4,2025-08-19 07:57:43,,0.0
20003002,EPO,OC-EST-EPO-PDES-LI,LINEA DESPACHO,VALVULA LDS SHUTDOWN LINEA DESPACH,45006005.0,10048547.0,S_VA,236331,m2,alto nivel agua sumidero esdv despacho,19/08/2025,PO-S-120,Sub. Misceláneos,S127,Tanque o Piscina,SA-S-VA,AIR2,Falsa alarma e indicación,,0,,nan,19/08/2025,8:06:05,,0:00:00,X,0,METR ORAS,4,2025-08-19 08:06:05,,0.0
20015590,EPO,OC-EST-EPO-AELE-BTBOM,BAJA TENSIÓN - DEPURAR,TABLERO FUERZA ILUMINACION EXTERNA,42005358.0,10048425.0,E_EP,236332,m2,falla iluminacion perimetral,19/08/2025,PO-E-010,Sub. Circuito Alimentación,E014,Interruptor,SA-E-EP,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,19/08/2025,19:24:32,,0:00:00,X,0,METR ORAS,2,2025-08-19 19:24:32,,0.0
20023774,EPO,OC-EST-EPO-AGEN-GE22130,GENERADOR PRINCIPAL 30,TURBINA GAS MULTIET. GE30 7.9 MW,42004252.0,,R_ST,236327,m2,baja resolucion pantalla hmi ge 22130,18/08/2025,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-R-ST,PDE1,Parámetro excede lim. superior/inferior,,0,,nan,18/08/2025,14:48:56,,0:00:00,,0,METR,3,2025-08-18 14:48:56,,0.0
20016432,CQO,OC-EST-CQO-AGEN-GE22030,GENERADOR PRINCIPAL 30,GENERADOR ELECT 30 de   6.9kV,42003452.0,10048420.0,R_EG,236323,m2,falla baterias tablero control gn30,16/08/2025,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-R-EG,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,16/08/2025,14:04:55,,0:00:00,X,0,METR ORAS,3,2025-08-16 14:04:55,,0.0
20004219,MRF,OC-EST-MRF-AGEN-GE522020,GENERADOR AUXILIAR 20 FII,GENERADOR AUXILIAR 20 FII,45004851.0,10047661.0,R_EG,235491,m2,falla corto circuito generado 2 fase ii,16/01/2025,PO-R-100,Sub. Generador Eléctrica,R101,Estator,SA-R-EG,STD1,"Daño material, grietas, desgaste, corr.",C540,1,Causa Desconocida,falla corto circuito generado 2 fase ii,15/08/2025,7:00:00,15/08/2025,17:30:00,X,"10,5",MECE ORAS,1,2025-08-15 07:00:00,2025-08-15 17:30:00,10.5
20023181,CQO,OC-EST-CQO-AAGU-PO,SISTEMA DE RECIBO AGUA POTABLE,BOMBA DOSIFICA CLORO #1,42004507.0,10048416.0,R_PU,236319,m2,falla bomba docificadora #1,15/08/2025,PO-R-040,Sub. Bombeo - Mezcla Fluidos,R042,Diafragma,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,15/08/2025,15:32:12,,0:00:00,X,0,METR ORAS,1,2025-08-15 15:32:12,,0.0
20023182,CQO,OC-EST-CQO-AAGU-PO,SISTEMA DE RECIBO AGUA POTABLE,BOMBA DOSIFICA CLORO #2,42004508.0,10048417.0,R_PU,236320,m2,falla bomba dosificadora #2,15/08/2025,PO-R-040,Sub. Bombeo - Mezcla Fluidos,R042,Diafragma,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,15/08/2025,15:37:48,,0:00:00,X,0,METR ORAS,1,2025-08-15 15:37:48,,0.0
20023774,EPO,OC-EST-EPO-AGEN-GE22130,GENERADOR PRINCIPAL 30,TURBINA GAS MULTIET. GE30 7.9 MW,42004252.0,,R_ST,236311,m2,falla toma 480v equipo de lavado ge22130,10/08/2025,PO-R-140,Sub. Inyección Agua/Vapor,R141,Cableado y Caja de Conexiones,SA-R-ST,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,10/08/2025,16:56:35,,0:00:00,X,0,METR,3,2025-08-10 16:56:35,,0.0
20015450,GRA,OC-EST-GRA-AGEN-GE22020,GENERADOR PRINCIPAL 20,TURBINA DE POTENCIA GAS GE20,42003393.0,10048410.0,R_ST,236310,m2,disparo2turb 20 por bov1 posicion maxima,10/08/2025,PO-R-030,Sub. Control y Monitoreo,R030,Cableado y Caja de Conexiones,SA-R-ST,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,10/08/2025,4:34:53,,0:00:00,X,0,METR ORAS,3,2025-08-10 04:34:53,,0.0
20001633,VSA,OC-EST-VSA-PMED-BE3640,BRAZO MEDICIÓN DE ENTRADA BE3640,VALVULA MOV_8X600- MUL 220-BE3640,45004409.0,70020974.0,S_VA,236307,m2,goteo en vastago mov 3642 brazo 4 ms3600,9/08/2025,PO-S-060,Sub. Válvulas,S068,Vástago,SA-S-VA,ELP2,Fuga externa crudo - Fluido Proceso,,0,,nan,9/08/2025,16:45:36,,0:00:00,X,0,METR ORAS,2,2025-08-09 16:45:36,,0.0
